3,0.12,0.095,0.025,0.0105,0.005,0.0065,0.0025,4
3,0.18,0.12,0.045,0.0275,0.0125,0.01,0.009,2
3,0.21,0.225,0.05,0.1445,0.0675,0.0285,0.045,6
2,0.275,0.29,0.08,0.282,0.1405,0.0725,0.08,7
2,0.48,0.28,0.12,0.608,0.2705,0.1405,0.185,8
3,0.455,0.27,0.125,0.422,0.201,0.1265,0.145,9
1,0.425,0.225,0.1,0.2295,0.1265,0.0725,0.11,7
3,0.475,0.26,0.11,0.4555,0.177,0.0965,0.145,9
2,0.425,0.25,0.12,0.4585,0.192,0.1,0.12,11
2,0.29,0.21,0.075,0.275,0.112,0.0675,0.025,6
1,0.285,0.295,0.095,0.225,0.147,0.094,0.09,7
1,0.47,0.275,0.115,0.4265,0.1685,0.0755,0.15,8
2,0.5,0.4,0.125,0.5765,0.2295,0.126,0.185,10
3,0.4,0.21,0.1,0.127,0.106,0.071,0.085,7
1,0.62,0.51,0.175,1.1505,0.4275,0.2265,0.4,12
1,0.595,0.47,0.15,0.8915,0.259,0.2105,0.245,12
1,0.585,0.455,0.14,0.97,0.462,0.185,0.295,9
1,0.22,0.24,0.08,0.18,0.08,0.0285,0.055,6
2,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10
1,0.44,0.25,0.11,0.4585,0.2,0.0885,0.12,9
2,0.44,0.22,0.115,0.4005,0.142,0.112,0.12,8
1,0.565,0.425,0.1,0.7145,0.2055,0.166,0.18,12
2,0.56,0.425,0.125,0.922,0.261,0.212,0.225,9
2,0.59,0.455,0.175,0.966,0.291,0.2455,0.21,10
2,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16
1,0.68,0.52,0.205,1.496,0.5825,0.227,0.465,14
2,0.45,0.26,0.125,0.5065,0.222,0.105,0.16,10
3,0.22,0.24,0.075,0.1725,0.076,0.0255,0.05,7
3,0.46,0.25,0.11,0.2945,0.1685,0.0865,0.125,9
1,0.47,0.27,0.105,0.4665,0.2025,0.1015,0.155,10
1,0.455,0.25,0.105,0.401,0.1575,0.082,0.125,9
2,0.415,0.225,0.115,0.2455,0.1405,0.0765,0.11,9
1,0.465,0.25,0.12,0.5205,0.2015,0.1625,0.185,11
1,0.46,0.275,0.125,0.4925,0.186,0.0845,0.17,12
1,0.415,0.21,0.09,0.2245,0.1205,0.0725,0.115,8
1,0.27,0.195,0.07,0.106,0.0465,0.018,0.026,7
1,0.445,0.255,0.11,0.4415,0.1805,0.1025,0.1505,10
2,0.745,0.585,0.19,1.966,0.8425,0.427,0.5855,18
2,0.4,0.2,0.115,0.2025,0.1225,0.0465,0.0925,8
3,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.025,5
1,0.55,0.44,0.125,0.879,0.268,0.2095,0.265,10
1,0.58,0.46,0.165,1.2275,0.472,0.1965,0.425,16
1,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12
1,0.62,0.495,0.175,1.806,0.642,0.2285,0.725,17
1,0.56,0.42,0.195,0.8085,0.2025,0.1795,0.285,14
2,0.64,0.51,0.2,1.2905,0.61,0.2215,0.41,12
1,0.69,0.55,0.2,1.8465,0.722,0.472,0.57,19
2,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,17
2,0.71,0.565,0.195,1.817,0.785,0.492,0.49,11
2,0.55,0.47,0.15,0.897,0.277,0.184,0.29,9
1,0.275,0.205,0.09,0.2245,0.1295,0.0565,0.095,5
2,0.61,0.45,0.16,1.126,0.414,0.211,0.2,9
3,0.28,0.28,0.085,0.2725,0.115,0.061,0.085,6
2,0.27,0.275,0.085,0.2405,0.104,0.0525,0.07,5
1,0.225,0.225,0.085,0.1545,0.066,0.0245,0.045,6
3,0.165,0.115,0.015,0.0145,0.0055,0.002,0.005,4
1,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,7
3,0.19,0.12,0.02,0.0295,0.0155,0.015,0.01,6
3,0.215,0.15,0.02,0.0285,0.0115,0.005,0.01,5
1,0.595,0.465,0.125,0.799,0.2245,0.2,0.22,10
2,0.645,0.5,0.17,1.1845,0.4805,0.274,0.255,12
1,0.575,0.45,0.185,0.925,0.242,0.197,0.25,12
2,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20
2,0.58,0.45,0.225,1.071,0.2,0.206,0.295,14
2,0.595,0.48,0.2,0.975,0.258,0.2025,0.24,15
2,0.595,0.47,0.25,1.282,0.462,0.2475,0.445,14
2,0.625,0.42,0.165,1.0595,0.258,0.165,0.445,21
1,0.525,0.42,0.165,0.9195,0.2255,0.1985,0.26,16
1,0.55,0.42,0.16,0.9295,0.217,0.1725,0.255,12
1,0.495,0.4,0.155,0.8085,0.2245,0.1155,0.25,6
3,0.22,0.225,0.08,0.1485,0.064,0.021,0.045,6
1,0.445,0.24,0.12,0.4475,0.192,0.1025,0.12,9
2,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9
1,0.495,0.285,0.125,0.6225,0.2,0.1225,0.26,14
1,0.47,0.27,0.125,0.547,0.222,0.1225,0.17,12
2,0.49,0.27,0.14,0.585,0.242,0.115,0.195,10
1,0.58,0.47,0.165,0.927,0.2215,0.1985,0.215,11
1,0.645,0.495,0.185,1.4925,0.5265,0.2785,0.455,15
2,0.575,0.485,0.165,1.0405,0.419,0.264,0.2,14
3,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,6
3,0.42,0.225,0.11,0.2675,0.1255,0.0925,0.12,12
3,0.26,0.215,0.08,0.099,0.027,0.0255,0.045,5
3,0.27,0.28,0.09,0.222,0.0905,0.0545,0.07,11
3,0.405,0.205,0.105,0.2625,0.1565,0.0705,0.125,10
3,0.27,0.19,0.08,0.081,0.0265,0.0195,0.02,6
2,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21
2,0.65,0.515,0.195,1.4005,0.5195,0.26,0.44,12
2,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,25
1,0.57,0.405,0.16,0.9245,0.2445,0.2185,0.295,19
1,0.615,0.48,0.19,1.26,0.5205,0.2275,0.47,18
1,0.42,0.245,0.105,0.42,0.175,0.096,0.12,7
3,0.275,0.22,0.08,0.1265,0.0565,0.0285,0.042,6
2,0.29,0.225,0.075,0.14,0.0515,0.0225,0.04,5
1,0.42,0.24,0.115,0.4215,0.175,0.092,0.125,8
2,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,16
2,0.55,0.465,0.18,1.2125,0.2245,0.205,0.525,27
1,0.66,0.505,0.2,1.6205,0.4865,0.297,0.61,18
1,0.565,0.47,0.195,1.142,0.287,0.258,0.25,17
2,0.595,0.495,0.225,1.266,0.5065,0.219,0.52,12
1,0.62,0.51,0.22,1.529,0.5625,0.2815,0.57,17
2,0.42,0.225,0.12,0.445,0.165,0.0995,0.155,8
2,0.455,0.25,0.14,0.5725,0.1965,0.1225,0.175,10
3,0.22,0.26,0.08,0.19,0.0765,0.0285,0.065,7
2,0.515,0.415,0.12,0.764,0.276,0.196,0.25,12
1,0.495,0.29,0.15,0.852,0.2285,0.189,0.27,14
2,0.485,0.275,0.145,0.5885,0.2285,0.1155,0.19,12
2,0.525,0.46,0.145,0.7875,0.2295,0.2005,0.2,8
1,0.58,0.465,0.175,1.025,0.401,0.1865,0.285,17
2,0.625,0.525,0.195,1.252,0.4505,0.2445,0.52,12
2,0.555,0.455,0.18,0.958,0.296,0.195,0.29,14
2,0.55,0.425,0.145,0.797,0.297,0.15,0.265,9
1,0.59,0.475,0.155,0.857,0.256,0.174,0.28,12
3,0.255,0.28,0.11,0.2225,0.0815,0.0525,0.08,7
3,0.275,0.2,0.075,0.086,0.0205,0.019,0.02,7
2,0.505,0.29,0.175,0.692,0.267,0.15,0.215,12
1,0.27,0.28,0.095,0.2225,0.0805,0.051,0.075,7
1,0.555,0.42,0.165,0.7575,0.2725,0.1625,0.275,12
2,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,9
2,0.56,0.445,0.18,0.902,0.2575,0.2045,0.295,9
1,0.595,0.475,0.17,1.0965,0.419,0.229,0.25,17
2,0.57,0.45,0.165,0.902,0.2205,0.1845,0.295,14
1,0.6,0.48,0.175,1.229,0.4125,0.2725,0.415,12
2,0.56,0.425,0.185,1.106,0.422,0.2425,0.22,15
1,0.585,0.465,0.19,1.171,0.2905,0.2255,0.4,17
3,0.46,0.225,0.11,0.444,0.225,0.0745,0.11,8
2,0.46,0.26,0.115,0.4755,0.2105,0.105,0.16,8
1,0.415,0.215,0.125,0.288,0.068,0.09,0.125,12
2,0.425,0.22,0.12,0.2785,0.152,0.0915,0.125,11
2,0.475,0.28,0.125,0.486,0.1725,0.07,0.185,7
1,0.465,0.26,0.12,0.5265,0.2105,0.1185,0.165,10
3,0.255,0.28,0.1,0.2275,0.0925,0.0455,0.085,11
1,0.46,0.275,0.14,0.5105,0.192,0.1045,0.205,9
2,0.28,0.225,0.11,0.2105,0.12,0.074,0.105,10
2,0.47,0.265,0.12,0.542,0.2295,0.1495,0.15,9
1,0.26,0.27,0.09,0.2225,0.082,0.052,0.075,6
2,0.585,0.455,0.165,0.998,0.245,0.2495,0.215,12
1,0.655,0.59,0.2,1.5455,0.654,0.2765,0.415,11
1,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.28,12
2,0.57,0.46,0.17,1.1,0.4125,0.2205,0.28,14
2,0.645,0.5,0.2,1.4285,0.629,0.205,0.26,11
1,0.65,0.495,0.18,1.792,0.8005,0.229,0.52,14
1,0.51,0.295,0.145,0.6185,0.216,0.1285,0.24,12
1,0.52,0.28,0.125,0.5825,0.2505,0.1565,0.175,8
1,0.495,0.415,0.165,0.7485,0.264,0.124,0.285,12
1,0.42,0.225,0.115,0.406,0.166,0.0925,0.125,8
2,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,12
1,0.55,0.46,0.175,0.869,0.2155,0.1825,0.22,10
1,0.585,0.42,0.16,0.955,0.2625,0.176,0.27,11
2,0.58,0.455,0.16,0.9215,0.212,0.196,0.2,17
2,0.62,0.51,0.15,1.456,0.581,0.2875,0.22,12
3,0.59,0.45,0.16,0.892,0.2745,0.2185,0.245,14
2,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,12
2,0.625,0.51,0.175,1.2125,0.5725,0.261,0.26,14
2,0.61,0.48,0.175,1.0675,0.291,0.216,0.42,15
2,0.545,0.445,0.175,0.8525,0.2465,0.189,0.295,12
1,0.57,0.45,0.16,0.8615,0.2725,0.2175,0.255,12
2,0.6,0.475,0.18,1.162,0.511,0.2675,0.22,18
2,0.52,0.41,0.17,0.8705,0.2725,0.219,0.25,14
1,0.625,0.51,0.21,1.598,0.6525,0.2825,0.58,15
2,0.67,0.52,0.15,1.406,0.519,0.248,0.27,12
1,0.695,0.57,0.2,2.022,0.751,0.4255,0.685,15
1,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20
2,0.62,0.48,0.22,1.0925,0.402,0.245,0.255,14
2,0.6,0.475,0.18,1.1805,0.4245,0.2475,0.425,19
1,0.51,0.405,0.12,0.7175,0.2725,0.158,0.17,9
1,0.525,0.405,0.125,0.7575,0.2205,0.216,0.195,10
1,0.44,0.275,0.12,0.487,0.226,0.0965,0.155,9
3,0.485,0.415,0.14,0.5705,0.25,0.124,0.185,8
2,0.495,0.285,0.12,0.6905,0.2125,0.179,0.175,10
3,0.425,0.245,0.12,0.4475,0.221,0.112,0.125,7
3,0.405,0.215,0.105,0.247,0.1605,0.0785,0.1,9
3,0.42,0.22,0.1,0.252,0.1625,0.089,0.1,9
2,0.5,0.295,0.15,0.7145,0.2225,0.172,0.195,9
2,0.285,0.205,0.105,0.2215,0.1265,0.0745,0.1,7
3,0.22,0.265,0.09,0.18,0.068,0.026,0.06,6
2,0.58,0.475,0.155,0.974,0.4205,0.22,0.285,10
3,0.225,0.27,0.1,0.185,0.08,0.0425,0.065,6
1,0.475,0.275,0.12,0.562,0.2525,0.1205,0.185,10
2,0.28,0.2,0.09,0.2215,0.1545,0.075,0.095,9
3,0.24,0.26,0.09,0.179,0.076,0.0525,0.055,6
1,0.525,0.425,0.12,0.702,0.2225,0.1465,0.22,12
2,0.52,0.415,0.145,0.8045,0.2225,0.1725,0.285,10
2,0.525,0.45,0.125,0.8075,0.222,0.181,0.25,12
1,0.475,0.26,0.12,0.578,0.2825,0.12,0.17,8
3,0.415,0.225,0.1,0.285,0.167,0.08,0.125,7
3,0.495,0.285,0.125,0.585,0.2755,0.1225,0.165,8
2,0.48,0.405,0.12,0.6275,0.277,0.1445,0.21,10
2,0.52,0.425,0.15,0.812,0.285,0.2015,0.22,10
1,0.46,0.275,0.12,0.5725,0.2505,0.119,0.195,9
2,0.58,0.455,0.12,0.94,0.299,0.257,0.265,11
1,0.59,0.49,0.125,1.008,0.422,0.2245,0.285,11
2,0.55,0.415,0.125,0.775,0.202,0.179,0.26,22
2,0.65,0.5,0.165,1.1445,0.485,0.218,0.265,12
2,0.465,0.275,0.125,0.6,0.2225,0.129,0.22,16
1,0.455,0.255,0.12,0.515,0.2,0.1275,0.175,11
1,0.47,0.275,0.12,0.5795,0.2145,0.164,0.195,12
2,0.425,0.25,0.11,0.284,0.142,0.1005,0.125,12
1,0.25,0.265,0.11,0.2965,0.1265,0.062,0.085,7
3,0.215,0.24,0.07,0.127,0.0545,0.0215,0.04,8
1,0.595,0.47,0.145,0.991,0.4025,0.1505,0.24,16
2,0.58,0.475,0.125,0.925,0.291,0.165,0.275,14
1,0.575,0.425,0.15,0.805,0.292,0.1625,0.27,17
1,0.525,0.425,0.155,0.8915,0.2415,0.177,0.25,12
1,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,12
2,0.505,0.285,0.125,0.6185,0.251,0.1175,0.2,12
2,0.505,0.295,0.145,0.6515,0.2695,0.152,0.205,15
3,0.4,0.21,0.1,0.2875,0.1145,0.0625,0.095,10
1,0.49,0.295,0.125,0.5545,0.212,0.0925,0.215,14
1,0.52,0.425,0.125,0.7265,0.2275,0.1215,0.22,12
3,0.295,0.225,0.105,0.206,0.111,0.0725,0.095,8
2,0.665,0.525,0.19,1.496,0.5775,0.2815,0.475,17
2,0.415,0.205,0.105,0.2605,0.12,0.082,0.1,10
1,0.42,0.245,0.115,0.2045,0.0925,0.055,0.12,11
1,0.475,0.295,0.125,0.592,0.2465,0.1645,0.2,12
2,0.525,0.425,0.145,0.7995,0.2245,0.209,0.24,15
3,0.48,0.29,0.145,0.5825,0.2215,0.121,0.255,15
3,0.42,0.245,0.115,0.2425,0.1515,0.0795,0.115,9
1,0.59,0.46,0.155,0.906,0.227,0.1485,0.225,15
2,0.515,0.42,0.125,0.6295,0.2815,0.127,0.215,9
1,0.695,0.55,0.22,1.5515,0.566,0.2825,0.445,12
2,0.8,0.62,0.195,2.526,0.922,0.59,0.62,22
1,0.61,0.49,0.15,1.102,0.425,0.2025,0.26,22
2,0.565,0.48,0.175,0.957,0.2885,0.215,0.275,18
1,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11
1,0.655,0.485,0.195,1.62,0.6275,0.258,0.485,17
1,0.64,0.52,0.2,1.407,0.566,0.204,0.455,17
2,0.59,0.47,0.17,0.9,0.255,0.1905,0.25,11
3,0.21,0.24,0.09,0.1455,0.0605,0.0215,0.045,7
3,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6
3,0.17,0.125,0.055,0.0225,0.009,0.0055,0.008,6
1,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21
2,0.71,0.565,0.195,1.7265,0.628,0.2265,0.565,17
2,0.56,0.42,0.125,0.8025,0.212,0.1715,0.262,12
1,0.505,0.4,0.12,0.764,0.2025,0.189,0.2175,11
1,0.525,0.42,0.165,0.8645,0.276,0.1945,0.2515,16
2,0.45,0.26,0.105,0.4715,0.2025,0.0925,0.149,9
2,0.515,0.425,0.17,0.621,0.2765,0.111,0.216,12
1,0.59,0.475,0.16,0.9455,0.2815,0.184,0.27,19
1,0.7,0.52,0.19,1.2185,0.548,0.222,0.42,18
2,0.72,0.56,0.175,1.7265,0.627,0.2415,0.525,17
1,0.625,0.495,0.15,1.081,0.4825,0.242,0.21,11
1,0.555,0.44,0.125,0.9025,0.2805,0.2105,0.28,12
1,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,12
1,0.585,0.455,0.125,1.027,0.291,0.212,0.25,17
2,0.61,0.485,0.21,1.2445,0.525,0.2205,0.515,20
2,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,12
2,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11
1,0.55,0.45,0.155,0.7895,0.242,0.159,0.25,12
2,0.66,0.525,0.205,1.2665,0.5005,0.291,0.41,18
1,0.57,0.475,0.195,1.0295,0.4625,0.1905,0.205,18
2,0.6,0.47,0.2,1.021,0.292,0.2025,0.29,15
2,0.62,0.505,0.165,1.065,0.4595,0.216,0.215,12
1,0.695,0.57,0.22,1.885,0.8665,0.425,0.5,19
1,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,15
2,0.72,0.595,0.225,1.969,0.8045,0.422,0.66,16
3,0.56,0.44,0.17,0.9445,0.2545,0.2175,0.2,12
3,0.42,0.225,0.115,0.254,0.1625,0.064,0.105,8
1,0.18,0.125,0.05,0.022,0.0085,0.0055,0.01,2
2,0.405,0.225,0.11,0.2575,0.145,0.0725,0.11,12
2,0.5,0.405,0.15,0.5965,0.252,0.126,0.185,12
3,0.425,0.225,0.11,0.282,0.1555,0.0675,0.125,12
1,0.24,0.275,0.09,0.2065,0.0725,0.042,0.07,10
2,0.42,0.24,0.11,0.282,0.154,0.0955,0.109,8
3,0.525,0.41,0.155,0.6215,0.2745,0.1415,0.1815,12
3,0.415,0.225,0.115,0.2285,0.1405,0.051,0.106,12
2,0.26,0.265,0.09,0.2165,0.096,0.027,0.0725,10
1,0.175,0.125,0.04,0.0205,0.011,0.0075,0.01,5
1,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,5
3,0.525,0.42,0.15,0.7265,0.2225,0.161,0.215,11
2,0.525,0.29,0.125,0.6005,0.2265,0.121,0.21,16
2,0.44,0.245,0.105,0.4285,0.165,0.082,0.122,11
2,0.45,0.245,0.115,0.496,0.1905,0.117,0.14,12
2,0.485,0.265,0.14,0.6195,0.2595,0.1445,0.177,14
3,0.47,0.25,0.125,0.567,0.2215,0.1465,0.1525,11
3,0.515,0.275,0.14,0.6505,0.2495,0.141,0.2215,10
1,0.42,0.24,0.125,0.4495,0.165,0.1125,0.144,11
2,0.455,0.25,0.125,0.4485,0.1585,0.102,0.1225,16
1,0.27,0.29,0.09,0.241,0.11,0.045,0.069,10
1,0.22,0.25,0.09,0.197,0.085,0.041,0.0605,10
3,0.2,0.22,0.09,0.1425,0.057,0.0225,0.042,7
3,0.625,0.46,0.16,1.2295,0.55,0.272,0.28,14
3,0.61,0.475,0.17,1.0285,0.4425,0.241,0.22,14
3,0.625,0.465,0.155,0.972,0.404,0.1845,0.25,14
3,0.625,0.505,0.19,1.2215,0.5805,0.252,0.425,17
3,0.5,0.285,0.155,0.762,0.2795,0.161,0.19,14
2,0.52,0.42,0.17,0.775,0.25,0.152,0.225,17
3,0.445,0.22,0.1,0.427,0.162,0.0755,0.17,12
2,0.585,0.415,0.155,0.6985,0.2,0.146,0.195,12
3,0.44,0.255,0.165,0.425,0.159,0.105,0.14,16
1,0.29,0.225,0.08,0.1295,0.0525,0.026,0.045,10
3,0.555,0.455,0.17,0.8425,0.209,0.1905,0.2,15
3,0.655,0.515,0.145,1.25,0.5265,0.282,0.215,15
2,0.58,0.46,0.185,1.017,0.2515,0.2,0.22,10
3,0.625,0.42,0.175,1.411,0.572,0.297,0.295,12
3,0.62,0.485,0.17,1.208,0.4805,0.2045,0.22,15
2,0.64,0.5,0.15,1.0705,0.271,0.2705,0.26,8
2,0.505,0.275,0.115,0.5895,0.2625,0.12,0.167,10
3,0.5,0.295,0.12,0.527,0.2165,0.1085,0.1785,9
1,0.21,0.245,0.095,0.15,0.0525,0.024,0.048,7
2,0.505,0.28,0.145,0.651,0.2925,0.19,0.17,12
3,0.42,0.205,0.11,0.28,0.094,0.0785,0.0955,9
1,0.4,0.215,0.105,0.287,0.1125,0.027,0.112,10
1,0.425,0.215,0.125,0.2525,0.1125,0.0565,0.12,18
1,0.21,0.225,0.06,0.12,0.0415,0.022,0.04,11
2,0.465,0.25,0.12,0.494,0.1945,0.102,0.155,18
2,0.465,0.26,0.12,0.4765,0.192,0.1125,0.16,10
1,0.25,0.255,0.085,0.2145,0.1,0.0465,0.06,12
3,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,15
2,0.475,0.265,0.12,0.4805,0.1905,0.114,0.1475,12
2,0.41,0.215,0.11,0.221,0.1255,0.0655,0.095,10
1,0.26,0.2,0.065,0.096,0.044,0.027,0.02,6
3,0.575,0.45,0.17,0.9215,0.258,0.2145,0.26,12
3,0.565,0.425,0.155,0.782,0.2715,0.168,0.285,14
1,0.26,0.19,0.075,0.0945,0.0445,0.02,0.02,6
2,0.52,0.285,0.125,0.6695,0.289,0.151,0.18,10
1,0.24,0.255,0.095,0.212,0.081,0.024,0.07,9
3,0.52,0.28,0.14,0.525,0.1775,0.115,0.185,11
2,0.625,0.5,0.18,1.212,0.529,0.2485,0.485,18
2,0.61,0.485,0.165,1.087,0.4255,0.222,0.28,11
2,0.66,0.515,0.18,1.522,0.54,0.2265,0.555,16
3,0.625,0.5,0.18,1.219,0.5485,0.292,0.49,16
2,0.465,0.28,0.125,0.579,0.208,0.1095,0.22,14
1,0.515,0.4,0.16,0.8175,0.2515,0.156,0.2,22
3,0.225,0.24,0.095,0.17,0.062,0.029,0.055,9
2,0.515,0.4,0.17,0.796,0.258,0.1755,0.28,16
2,0.245,0.255,0.1,0.197,0.071,0.051,0.06,9
1,0.465,0.255,0.125,0.5255,0.2025,0.125,0.145,12
1,0.54,0.415,0.17,0.879,0.229,0.208,0.255,10
1,0.475,0.255,0.125,0.4625,0.186,0.107,0.145,9
2,0.445,0.225,0.14,0.4565,0.1785,0.114,0.14,11
1,0.5,0.255,0.14,0.528,0.2125,0.149,0.14,9
1,0.5,0.28,0.125,0.5825,0.2295,0.1265,0.18,12
2,0.55,0.425,0.17,0.884,0.2875,0.1645,0.28,14
3,0.275,0.205,0.08,0.096,0.026,0.0185,0.02,6
2,0.25,0.265,0.09,0.1855,0.0745,0.0415,0.06,7
2,0.27,0.285,0.105,0.27,0.1125,0.0585,0.0825,9
2,0.42,0.22,0.125,0.462,0.186,0.11,0.145,10
1,0.25,0.26,0.09,0.198,0.0725,0.056,0.06,10
1,0.295,0.205,0.105,0.282,0.0975,0.065,0.096,9
3,0.225,0.2,0.08,0.0995,0.0295,0.0225,0.022,8
3,0.275,0.2,0.065,0.092,0.0285,0.0225,0.027,5
3,0.225,0.17,0.065,0.0625,0.022,0.014,0.022,6
3,0.25,0.18,0.06,0.072,0.028,0.017,0.0225,5
3,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,5
3,0.2,0.145,0.05,0.026,0.0125,0.008,0.011,4
2,0.585,0.47,0.17,1.099,0.2975,0.2225,0.258,20
1,0.445,0.25,0.14,0.5905,0.2025,0.158,0.19,14
2,0.5,0.285,0.12,0.768,0.2625,0.095,0.27,12
1,0.44,0.225,0.08,0.412,0.144,0.1015,0.12,8
1,0.515,0.405,0.14,0.8505,0.212,0.146,0.215,17
2,0.52,0.405,0.14,0.6915,0.276,0.127,0.215,11
1,0.5,0.29,0.12,0.709,0.275,0.168,0.18,11
1,0.425,0.225,0.12,0.2755,0.142,0.1065,0.105,9
1,0.51,0.415,0.14,0.8185,0.2025,0.2155,0.225,16
2,0.27,0.275,0.08,0.227,0.092,0.0625,0.07,8
1,0.54,0.415,0.12,0.8245,0.272,0.226,0.24,12
1,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11
1,0.565,0.44,0.175,1.122,0.292,0.2,0.275,20
1,0.645,0.515,0.175,1.6115,0.6745,0.284,0.285,14
2,0.615,0.47,0.175,1.2985,0.5125,0.242,0.22,14
1,0.605,0.49,0.145,1.2,0.517,0.2285,0.21,14
2,0.59,0.455,0.165,1.161,0.28,0.2455,0.28,12
1,0.645,0.485,0.155,1.489,0.5915,0.212,0.28,18
1,0.57,0.42,0.155,1.008,0.277,0.192,0.24,12
2,0.47,0.255,0.18,0.441,0.1525,0.1165,0.125,8
2,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14
2,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,12
1,0.29,0.285,0.095,0.271,0.11,0.06,0.08,8
1,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12
2,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
1,0.46,0.26,0.125,0.6105,0.1955,0.107,0.225,14
3,0.255,0.26,0.09,0.1925,0.077,0.028,0.065,8
2,0.49,0.4,0.145,0.6625,0.21,0.1295,0.2515,12
2,0.62,0.51,0.185,1.225,0.5115,0.249,0.2065,11
1,0.5,0.285,0.145,0.7615,0.246,0.195,0.204,14
1,0.49,0.29,0.125,0.592,0.242,0.096,0.1825,15
1,0.44,0.225,0.115,0.29,0.162,0.087,0.112,7
2,0.515,0.295,0.165,0.7565,0.1905,0.17,0.2205,10
2,0.475,0.28,0.145,0.57,0.167,0.118,0.187,11
3,0.42,0.21,0.1,0.2865,0.115,0.0725,0.085,8
1,0.4,0.205,0.12,0.2925,0.096,0.0675,0.105,9
1,0.45,0.26,0.16,0.567,0.174,0.1245,0.225,12
2,0.52,0.4,0.12,0.6245,0.215,0.2065,0.17,15
1,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12
1,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
1,0.54,0.41,0.145,0.989,0.2815,0.212,0.255,19
2,0.48,0.29,0.125,0.6905,0.219,0.155,0.2,12
2,0.22,0.26,0.08,0.2,0.0625,0.05,0.07,9
3,0.285,0.21,0.07,0.109,0.044,0.0265,0.022,5
3,0.2,0.22,0.075,0.127,0.052,0.02,0.0245,6
3,0.21,0.24,0.105,0.2885,0.118,0.065,0.082,6
3,0.24,0.255,0.075,0.18,0.0745,0.04,0.0525,6
3,0.275,0.2,0.075,0.144,0.059,0.02,0.044,7
3,0.415,0.225,0.1,0.4665,0.2285,0.1065,0.114,7
3,0.415,0.215,0.105,0.22,0.1405,0.0705,0.095,6
3,0.415,0.215,0.09,0.2625,0.175,0.0825,0.092,6
3,0.42,0.22,0.1,0.24,0.1745,0.05,0.0945,8
3,0.425,0.21,0.105,0.265,0.159,0.0825,0.105,6
1,0.465,0.275,0.11,0.5,0.21,0.112,0.1505,8
2,0.465,0.25,0.125,0.6265,0.259,0.1445,0.175,8
3,0.47,0.27,0.11,0.5555,0.25,0.115,0.162,8
2,0.47,0.275,0.12,0.6015,0.2765,0.1455,0.125,8
3,0.475,0.265,0.12,0.52,0.2505,0.0975,0.1625,10
1,0.48,0.27,0.125,0.6215,0.2445,0.1015,0.161,7
1,0.5,0.4,0.12,0.7715,0.27,0.16,0.211,8
3,0.505,0.29,0.185,0.6125,0.267,0.142,0.172,7
1,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9
1,0.54,0.42,0.12,0.8115,0.292,0.1455,0.2225,9
1,0.545,0.45,0.15,0.8795,0.287,0.15,0.2625,11
2,0.565,0.44,0.15,0.982,0.4475,0.2255,0.2485,9
1,0.58,0.46,0.18,1.145,0.48,0.277,0.225,11
1,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9
1,0.59,0.48,0.16,1.262,0.5685,0.2725,0.225,9
1,0.595,0.49,0.185,1.185,0.482,0.2015,0.261,10
2,0.6,0.475,0.125,1.4405,0.5885,0.191,0.2175,9
2,0.6,0.5,0.155,1.222,0.6225,0.2825,0.25,8
